STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TAVG,TMAX,TMIN
ODA,GH,140.0,5.933,-0.983,19961030.0,0.0,81.0,91.0,71.0
ODA,GH,140.0,5.933,-0.983,19961105.0,0.0,81.0,90.0,72.0
ODA,GH,140.0,5.933,-0.983,19961106.0,,82.0,,72.0
ODA,GH,140.0,5.933,-0.983,19961107.0,0.0,80.0,92.0,
ODA,GH,140.0,5.933,-0.983,19961112.0,,81.0,93.0,75.0
ODA,GH,140.0,5.933,-0.983,19961114.0,0.0,80.0,91.0,
ODA,GH,140.0,5.933,-0.983,19961116.0,,78.0,93.0,74.0
ODA,GH,140.0,5.933,-0.983,19961125.0,,83.0,90.0,75.0
ODA,GH,140.0,5.933,-0.983,19961127.0,,80.0,90.0,73.0
ODA,GH,140.0,5.933,-0.983,19961202.0,,80.0,85.0,
ODA,GH,140.0,5.933,-0.983,19961205.0,0.0,79.0,89.0,72.0
ODA,GH,140.0,5.933,-0.983,19961209.0,,76.0,87.0,
ODA,GH,140.0,5.933,-0.983,19961217.0,0.0,78.0,85.0,73.0
ODA,GH,140.0,5.933,-0.983,19961218.0,,79.0,87.0,72.0
ODA,GH,140.0,5.933,-0.983,19961220.0,,81.0,89.0,
ODA,GH,140.0,5.933,-0.983,19961227.0,,84.0,,
ODA,GH,140.0,5.933,-0.983,19961230.0,0.08,80.0,86.0,73.0
ODA,GH,140.0,5.933,-0.983,19970104.0,,81.0,91.0,
ODA,GH,140.0,5.933,-0.983,19970108.0,,84.0,89.0,
ODA,GH,140.0,5.933,-0.983,19970109.0,,83.0,91.0,75.0
ODA,GH,140.0,5.933,-0.983,19970127.0,,84.0,92.0,70.0
ODA,GH,140.0,5.933,-0.983,19970204.0,0.0,83.0,,67.0
ODA,GH,140.0,5.933,-0.983,19970421.0,,81.0,85.0,72.0
ODA,GH,140.0,5.933,-0.983,19970422.0,,78.0,87.0,74.0
ODA,GH,140.0,5.933,-0.983,19970423.0,0.75,80.0,88.0,72.0
ODA,GH,140.0,5.933,-0.983,19970424.0,0.0,83.0,88.0,
ODA,GH,140.0,5.933,-0.983,19970425.0,0.0,84.0,90.0,75.0
ODA,GH,140.0,5.933,-0.983,19970427.0,,82.0,92.0,
ODA,GH,140.0,5.933,-0.983,19970428.0,0.28,79.0,90.0,72.0
ODA,GH,140.0,5.933,-0.983,19970502.0,,81.0,,75.0
ODA,GH,140.0,5.933,-0.983,19970503.0,,76.0,90.0,73.0
ODA,GH,140.0,5.933,-0.983,19970504.0,0.2,81.0,90.0,71.0
ODA,GH,140.0,5.933,-0.983,19970506.0,0.0,82.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,19970507.0,,80.0,94.0,
ODA,GH,140.0,5.933,-0.983,19970508.0,,87.0,94.0,
ODA,GH,140.0,5.933,-0.983,19970509.0,0.0,83.0,91.0,75.0
ODA,GH,140.0,5.933,-0.983,19970510.0,,82.0,91.0,76.0
ODA,GH,140.0,5.933,-0.983,19970511.0,0.02,84.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,19970512.0,0.0,83.0,,76.0
ODA,GH,140.0,5.933,-0.983,19970513.0,1.26,78.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,19970514.0,0.0,85.0,92.0,
ODA,GH,140.0,5.933,-0.983,19970515.0,0.12,80.0,,74.0
ODA,GH,140.0,5.933,-0.983,19970516.0,0.31,81.0,93.0,72.0
ODA,GH,140.0,5.933,-0.983,19970518.0,,76.0,81.0,74.0
ODA,GH,140.0,5.933,-0.983,19970519.0,0.2,81.0,88.0,72.0
ODA,GH,140.0,5.933,-0.983,19970521.0,1.18,78.0,90.0,71.0
ODA,GH,140.0,5.933,-0.983,19970523.0,0.79,79.0,88.0,71.0
ODA,GH,140.0,5.933,-0.983,19970524.0,0.0,82.0,,72.0
ODA,GH,140.0,5.933,-0.983,19970525.0,,80.0,91.0,74.0
ODA,GH,140.0,5.933,-0.983,19970526.0,0.2,82.0,90.0,74.0
ODA,GH,140.0,5.933,-0.983,19970527.0,0.0,81.0,,
ODA,GH,140.0,5.933,-0.983,19970528.0,0.31,82.0,91.0,72.0
ODA,GH,140.0,5.933,-0.983,19970529.0,0.0,84.0,,75.0
ODA,GH,140.0,5.933,-0.983,19970530.0,0.04,81.0,89.0,74.0
ODA,GH,140.0,5.933,-0.983,19970531.0,0.01,78.0,,
ODA,GH,140.0,5.933,-0.983,19970601.0,0.08,79.0,88.0,75.0
ODA,GH,140.0,5.933,-0.983,19970602.0,0.67,80.0,90.0,
ODA,GH,140.0,5.933,-0.983,19970603.0,0.08,81.0,89.0,75.0
ODA,GH,140.0,5.933,-0.983,19970604.0,0.0,77.0,87.0,
ODA,GH,140.0,5.933,-0.983,19970605.0,2.09,77.0,86.0,72.0
ODA,GH,140.0,5.933,-0.983,19970606.0,0.24,81.0,90.0,74.0
ODA,GH,140.0,5.933,-0.983,19970607.0,0.0,83.0,,
ODA,GH,140.0,5.933,-0.983,19970611.0,,79.0,88.0,
ODA,GH,140.0,5.933,-0.983,19970612.0,,78.0,83.0,
ODA,GH,140.0,5.933,-0.983,19970613.0,0.12,79.0,84.0,73.0
ODA,GH,140.0,5.933,-0.983,19970614.0,0.0,78.0,,74.0
ODA,GH,140.0,5.933,-0.983,19970616.0,,80.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970617.0,,78.0,84.0,
ODA,GH,140.0,5.933,-0.983,19970618.0,0.12,85.0,88.0,
ODA,GH,140.0,5.933,-0.983,19970619.0,0.67,79.0,87.0,
ODA,GH,140.0,5.933,-0.983,19970620.0,0.0,79.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970621.0,0.0,80.0,86.0,72.0
ODA,GH,140.0,5.933,-0.983,19970623.0,,76.0,83.0,
ODA,GH,140.0,5.933,-0.983,19970624.0,,78.0,84.0,
ODA,GH,140.0,5.933,-0.983,19970626.0,0.08,78.0,,73.0
ODA,GH,140.0,5.933,-0.983,19970627.0,0.0,82.0,88.0,
ODA,GH,140.0,5.933,-0.983,19970629.0,0.02,76.0,85.0,73.0
ODA,GH,140.0,5.933,-0.983,19970630.0,0.28,81.0,,74.0
ODA,GH,140.0,5.933,-0.983,19970701.0,0.0,80.0,,74.0
ODA,GH,140.0,5.933,-0.983,19970702.0,,75.0,77.0,
ODA,GH,140.0,5.933,-0.983,19970703.0,,77.0,83.0,70.0
ODA,GH,140.0,5.933,-0.983,19970705.0,,79.0,,72.0
ODA,GH,140.0,5.933,-0.983,19970707.0,,81.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970709.0,,78.0,,72.0
ODA,GH,140.0,5.933,-0.983,19970711.0,0.01,80.0,90.0,74.0
ODA,GH,140.0,5.933,-0.983,19970715.0,0.2,77.0,83.0,
ODA,GH,140.0,5.933,-0.983,19970716.0,0.0,80.0,84.0,
ODA,GH,140.0,5.933,-0.983,19970718.0,,75.0,80.0,71.0
ODA,GH,140.0,5.933,-0.983,19970719.0,0.0,75.0,86.0,67.0
ODA,GH,140.0,5.933,-0.983,19970720.0,,77.0,83.0,72.0
ODA,GH,140.0,5.933,-0.983,19970721.0,0.0,76.0,81.0,72.0
ODA,GH,140.0,5.933,-0.983,19970723.0,,79.0,,72.0
ODA,GH,140.0,5.933,-0.983,19970725.0,,76.0,83.0,73.0
ODA,GH,140.0,5.933,-0.983,19970726.0,0.55,79.0,84.0,72.0
ODA,GH,140.0,5.933,-0.983,19970727.0,0.0,80.0,87.0,
ODA,GH,140.0,5.933,-0.983,19970729.0,0.0,78.0,,72.0
ODA,GH,140.0,5.933,-0.983,19970731.0,0.43,76.0,79.0,72.0
ODA,GH,140.0,5.933,-0.983,19970801.0,0.0,76.0,79.0,
ODA,GH,140.0,5.933,-0.983,19970805.0,,77.0,,
ODA,GH,140.0,5.933,-0.983,19970808.0,,76.0,,72.0
ODA,GH,140.0,5.933,-0.983,19970809.0,,77.0,86.0,
ODA,GH,140.0,5.933,-0.983,19970812.0,,79.0,88.0,73.0
ODA,GH,140.0,5.933,-0.983,19970813.0,,79.0,,
ODA,GH,140.0,5.933,-0.983,19970814.0,,78.0,82.0,71.0
ODA,GH,140.0,5.933,-0.983,19970815.0,,80.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970816.0,,78.0,83.0,
ODA,GH,140.0,5.933,-0.983,19970817.0,,78.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970819.0,0.2,75.0,82.0,72.0
ODA,GH,140.0,5.933,-0.983,19970820.0,0.2,79.0,,72.0
ODA,GH,140.0,5.933,-0.983,19970821.0,0.0,79.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970822.0,,79.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970823.0,0.0,79.0,,73.0
ODA,GH,140.0,5.933,-0.983,19970825.0,0.02,80.0,,73.0
ODA,GH,140.0,5.933,-0.983,19970827.0,,80.0,86.0,
ODA,GH,140.0,5.933,-0.983,19970830.0,0.12,80.0,86.0,73.0
ODA,GH,140.0,5.933,-0.983,19970902.0,0.0,78.0,88.0,72.0
ODA,GH,140.0,5.933,-0.983,19970903.0,,75.0,85.0,
ODA,GH,140.0,5.933,-0.983,19970904.0,,79.0,87.0,72.0
ODA,GH,140.0,5.933,-0.983,19970905.0,0.0,81.0,89.0,73.0
ODA,GH,140.0,5.933,-0.983,19970906.0,0.0,82.0,,
ODA,GH,140.0,5.933,-0.983,19970910.0,,81.0,90.0,73.0
ODA,GH,140.0,5.933,-0.983,19970911.0,,77.0,81.0,
ODA,GH,140.0,5.933,-0.983,19970912.0,0.12,81.0,89.0,71.0
ODA,GH,140.0,5.933,-0.983,19970913.0,0.0,79.0,,71.0
ODA,GH,140.0,5.933,-0.983,19970914.0,0.28,81.0,89.0,74.0
ODA,GH,140.0,5.933,-0.983,19970915.0,0.08,84.0,91.0,73.0
ODA,GH,140.0,5.933,-0.983,19970916.0,0.0,80.0,89.0,72.0
ODA,GH,140.0,5.933,-0.983,19970919.0,,83.0,,
ODA,GH,140.0,5.933,-0.983,19970921.0,,80.0,90.0,72.0
ODA,GH,140.0,5.933,-0.983,19970923.0,,82.0,90.0,75.0
ODA,GH,140.0,5.933,-0.983,19970925.0,,85.0,92.0,
ODA,GH,140.0,5.933,-0.983,19970926.0,,80.0,93.0,
ODA,GH,140.0,5.933,-0.983,19970927.0,0.08,81.0,92.0,
ODA,GH,140.0,5.933,-0.983,19970928.0,0.0,82.0,,71.0
ODA,GH,140.0,5.933,-0.983,19970929.0,,81.0,90.0,75.0
ODA,GH,140.0,5.933,-0.983,19971001.0,0.04,82.0,,73.0
ODA,GH,140.0,5.933,-0.983,19971002.0,0.0,83.0,,74.0
ODA,GH,140.0,5.933,-0.983,19971003.0,,85.0,94.0,
ODA,GH,140.0,5.933,-0.983,19971004.0,,81.0,91.0,
ODA,GH,140.0,5.933,-0.983,19971005.0,,82.0,88.0,
ODA,GH,140.0,5.933,-0.983,19971006.0,0.04,83.0,,73.0
ODA,GH,140.0,5.933,-0.983,19971007.0,0.24,76.0,89.0,70.0
ODA,GH,140.0,5.933,-0.983,19971008.0,0.0,81.0,,73.0
ODA,GH,140.0,5.933,-0.983,19971009.0,0.31,81.0,93.0,75.0
ODA,GH,140.0,5.933,-0.983,19971011.0,0.02,78.0,89.0,71.0
ODA,GH,140.0,5.933,-0.983,19971012.0,0.01,83.0,,73.0
ODA,GH,140.0,5.933,-0.983,19971013.0,0.0,80.0,91.0,73.0
ODA,GH,140.0,5.933,-0.983,19971014.0,0.01,82.0,89.0,73.0
ODA,GH,140.0,5.933,-0.983,19971015.0,0.02,81.0,91.0,74.0
ODA,GH,140.0,5.933,-0.983,19971016.0,0.0,84.0,90.0,
ODA,GH,140.0,5.933,-0.983,19971017.0,,83.0,,73.0
ODA,GH,140.0,5.933,-0.983,19971018.0,0.02,79.0,,
ODA,GH,140.0,5.933,-0.983,19971020.0,,79.0,89.0,72.0
ODA,GH,140.0,5.933,-0.983,19971021.0,,84.0,,
ODA,GH,140.0,5.933,-0.983,19971030.0,0.04,83.0,,72.0
ODA,GH,140.0,5.933,-0.983,19971103.0,0.28,83.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,19971104.0,0.0,85.0,92.0,
ODA,GH,140.0,5.933,-0.983,19971105.0,0.0,77.0,,
ODA,GH,140.0,5.933,-0.983,19971120.0,0.47,80.0,91.0,70.0
ODA,GH,140.0,5.933,-0.983,19971124.0,,84.0,,76.0
ODA,GH,140.0,5.933,-0.983,19971125.0,,83.0,,
ODA,GH,140.0,5.933,-0.983,19971128.0,0.02,82.0,90.0,71.0
ODA,GH,140.0,5.933,-0.983,19971130.0,0.0,82.0,,72.0
ODA,GH,140.0,5.933,-0.983,19971201.0,0.0,79.0,91.0,
ODA,GH,140.0,5.933,-0.983,19971209.0,0.0,86.0,91.0,73.0
ODA,GH,140.0,5.933,-0.983,19971214.0,,82.0,90.0,73.0
ODA,GH,140.0,5.933,-0.983,19971218.0,,85.0,90.0,
ODA,GH,140.0,5.933,-0.983,19971223.0,,82.0,91.0,
ODA,GH,140.0,5.933,-0.983,19971227.0,,78.0,87.0,
ODA,GH,140.0,5.933,-0.983,19980103.0,,82.0,,73.0
ODA,GH,140.0,5.933,-0.983,19980125.0,0.0,82.0,93.0,73.0
ODA,GH,140.0,5.933,-0.983,19980202.0,0.0,85.0,95.0,74.0
ODA,GH,140.0,5.933,-0.983,19980208.0,,90.0,96.0,
ODA,GH,140.0,5.933,-0.983,19980217.0,,87.0,94.0,
ODA,GH,140.0,5.933,-0.983,19980403.0,1.42,83.0,,76.0
ODA,GH,140.0,5.933,-0.983,19980407.0,,86.0,,74.0
ODA,GH,140.0,5.933,-0.983,19980411.0,,87.0,,77.0
ODA,GH,140.0,5.933,-0.983,19980421.0,0.24,86.0,,74.0
ODA,GH,140.0,5.933,-0.983,19980507.0,0.47,67.0,,
ODA,GH,140.0,5.933,-0.983,19980511.0,2.76,80.0,,71.0
ODA,GH,140.0,5.933,-0.983,19980513.0,0.0,82.0,,
ODA,GH,140.0,5.933,-0.983,19980515.0,,84.0,,75.0
ODA,GH,140.0,5.933,-0.983,19980521.0,,85.0,,75.0
ODA,GH,140.0,5.933,-0.983,19980608.0,,83.0,,76.0
ODA,GH,140.0,5.933,-0.983,19980629.0,0.35,79.0,,72.0
ODA,GH,140.0,5.933,-0.983,19980820.0,0.0,80.0,86.0,70.0
ODA,GH,140.0,5.933,-0.983,19980824.0,0.02,80.0,86.0,72.0
ODA,GH,140.0,5.933,-0.983,19990324.0,,85.0,,72.0
ODA,GH,140.0,5.933,-0.983,19990326.0,,81.0,,73.0
ODA,GH,140.0,5.933,-0.983,19990328.0,,84.0,94.0,74.0
ODA,GH,140.0,5.933,-0.983,19990406.0,,89.0,95.0,
ODA,GH,140.0,5.933,-0.983,19990425.0,,83.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,19990426.0,,88.0,94.0,
ODA,GH,140.0,5.933,-0.983,19990427.0,,78.0,89.0,72.0
ODA,GH,140.0,5.933,-0.983,19990428.0,,80.0,,71.0
ODA,GH,140.0,5.933,-0.983,19990429.0,,84.0,91.0,
ODA,GH,140.0,5.933,-0.983,19990504.0,,83.0,91.0,72.0
ODA,GH,140.0,5.933,-0.983,19990505.0,,82.0,92.0,63.0
ODA,GH,140.0,5.933,-0.983,19990510.0,,77.0,81.0,72.0
ODA,GH,140.0,5.933,-0.983,19990515.0,,78.0,85.0,72.0
ODA,GH,140.0,5.933,-0.983,19990518.0,,89.0,93.0,
ODA,GH,140.0,5.933,-0.983,19990703.0,,77.0,,70.0
ODA,GH,140.0,5.933,-0.983,19990708.0,,78.0,,71.0
ODA,GH,140.0,5.933,-0.983,19990907.0,,77.0,85.0,
ODA,GH,140.0,5.933,-0.983,19991103.0,0.87,82.0,87.0,72.0
ODA,GH,140.0,5.933,-0.983,19991211.0,,85.0,91.0,
ODA,GH,140.0,5.933,-0.983,20000617.0,0.16,78.0,84.0,75.0
ODA,GH,140.0,5.933,-0.983,20000804.0,0.02,74.0,77.0,72.0
ODA,GH,140.0,5.933,-0.983,20000829.0,0.08,78.0,86.0,73.0
ODA,GH,140.0,5.933,-0.983,20000901.0,0.03,79.0,88.0,72.0
ODA,GH,140.0,5.933,-0.983,20001212.0,,76.0,,66.0
ODA,GH,140.0,5.933,-0.983,20010218.0,,78.0,,72.0
ODA,GH,140.0,5.933,-0.983,20010220.0,,78.0,100.0,70.0
ODA,GH,140.0,5.933,-0.983,20010222.0,0.02,83.0,99.0,73.0
ODA,GH,140.0,5.933,-0.983,20010224.0,,87.0,98.0,75.0
ODA,GH,140.0,5.933,-0.983,20010408.0,,80.0,92.0,
ODA,GH,140.0,5.933,-0.983,20020208.0,,84.0,95.0,74.0
ODA,GH,140.0,5.933,-0.983,20020226.0,,87.0,95.0,
ODA,GH,140.0,5.933,-0.983,20020302.0,,81.0,93.0,73.0
ODA,GH,140.0,5.933,-0.983,20020510.0,,83.0,93.0,
ODA,GH,140.0,5.933,-0.983,20021107.0,0.01,78.0,,72.0
ODA,GH,140.0,5.933,-0.983,20021113.0,,78.0,,
ODA,GH,140.0,5.933,-0.983,20021120.0,0.0,78.0,91.0,71.0
ODA,GH,140.0,5.933,-0.983,20021122.0,0.16,78.0,,73.0
ODA,GH,140.0,5.933,-0.983,20021125.0,0.2,78.0,91.0,71.0
ODA,GH,140.0,5.933,-0.983,20021129.0,0.12,80.0,91.0,72.0
ODA,GH,140.0,5.933,-0.983,20021130.0,0.0,81.0,91.0,72.0
ODA,GH,140.0,5.933,-0.983,20021203.0,0.0,81.0,90.0,
ODA,GH,140.0,5.933,-0.983,20021207.0,,80.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,20021209.0,0.02,78.0,88.0,71.0
ODA,GH,140.0,5.933,-0.983,20021214.0,0.0,82.0,91.0,75.0
ODA,GH,140.0,5.933,-0.983,20021215.0,0.0,82.0,92.0,75.0
ODA,GH,140.0,5.933,-0.983,20021217.0,,79.0,,70.0
ODA,GH,140.0,5.933,-0.983,20021226.0,,79.0,87.0,
ODA,GH,140.0,5.933,-0.983,20030104.0,0.0,81.0,90.0,73.0
ODA,GH,140.0,5.933,-0.983,20030111.0,0.0,82.0,92.0,75.0
ODA,GH,140.0,5.933,-0.983,20030114.0,,79.0,,73.0
ODA,GH,140.0,5.933,-0.983,20030118.0,0.0,83.0,92.0,76.0
ODA,GH,140.0,5.933,-0.983,20030123.0,,77.0,,
ODA,GH,140.0,5.933,-0.983,20030126.0,0.0,80.0,88.0,73.0
ODA,GH,140.0,5.933,-0.983,20030128.0,,81.0,92.0,
ODA,GH,140.0,5.933,-0.983,20030129.0,0.0,77.0,93.0,64.0
ODA,GH,140.0,5.933,-0.983,20030131.0,0.0,81.0,92.0,
ODA,GH,140.0,5.933,-0.983,20030201.0,,82.0,93.0,
ODA,GH,140.0,5.933,-0.983,20030203.0,0.0,85.0,97.0,76.0
ODA,GH,140.0,5.933,-0.983,20030204.0,,83.0,,77.0
ODA,GH,140.0,5.933,-0.983,20030205.0,0.0,85.0,96.0,76.0
ODA,GH,140.0,5.933,-0.983,20030220.0,0.0,83.0,94.0,77.0
ODA,GH,140.0,5.933,-0.983,20030228.0,0.67,80.0,91.0,
ODA,GH,140.0,5.933,-0.983,20030302.0,,78.0,94.0,70.0
ODA,GH,140.0,5.933,-0.983,20030303.0,,76.0,92.0,73.0
ODA,GH,140.0,5.933,-0.983,20030305.0,0.0,86.0,94.0,74.0
ODA,GH,140.0,5.933,-0.983,20030314.0,0.0,84.0,96.0,74.0
ODA,GH,140.0,5.933,-0.983,20030324.0,0.04,84.0,97.0,73.0
ODA,GH,140.0,5.933,-0.983,20030407.0,,85.0,93.0,
ODA,GH,140.0,5.933,-0.983,20030408.0,,81.0,,73.0
ODA,GH,140.0,5.933,-0.983,20030409.0,,80.0,90.0,72.0
ODA,GH,140.0,5.933,-0.983,20030413.0,,85.0,92.0,
ODA,GH,140.0,5.933,-0.983,20030420.0,,80.0,,73.0
ODA,GH,140.0,5.933,-0.983,20030423.0,,80.0,92.0,
ODA,GH,140.0,5.933,-0.983,20030427.0,,76.0,81.0,
ODA,GH,140.0,5.933,-0.983,20030511.0,0.0,80.0,93.0,
ODA,GH,140.0,5.933,-0.983,20030514.0,,83.0,92.0,
ODA,GH,140.0,5.933,-0.983,20030519.0,0.16,80.0,90.0,
ODA,GH,140.0,5.933,-0.983,20030523.0,,85.0,93.0,74.0
ODA,GH,140.0,5.933,-0.983,20030610.0,0.63,78.0,89.0,74.0
ODA,GH,140.0,5.933,-0.983,20030612.0,,80.0,84.0,74.0
ODA,GH,140.0,5.933,-0.983,20030615.0,0.2,79.0,,74.0
ODA,GH,140.0,5.933,-0.983,20030628.0,0.0,78.0,84.0,72.0
ODA,GH,140.0,5.933,-0.983,20030710.0,0.0,78.0,90.0,68.0
ODA,GH,140.0,5.933,-0.983,20030717.0,0.0,76.0,85.0,71.0
ODA,GH,140.0,5.933,-0.983,20030721.0,0.43,76.0,80.0,72.0
ODA,GH,140.0,5.933,-0.983,20030723.0,0.0,77.0,83.0,71.0
ODA,GH,140.0,5.933,-0.983,20030724.0,0.0,79.0,90.0,71.0
ODA,GH,140.0,5.933,-0.983,20030725.0,0.0,78.0,84.0,73.0
ODA,GH,140.0,5.933,-0.983,20030728.0,0.2,78.0,86.0,72.0
ODA,GH,140.0,5.933,-0.983,20030802.0,,77.0,84.0,71.0
ODA,GH,140.0,5.933,-0.983,20030804.0,0.0,81.0,87.0,72.0
ODA,GH,140.0,5.933,-0.983,20030805.0,,80.0,87.0,73.0
ODA,GH,140.0,5.933,-0.983,20030807.0,,76.0,84.0,73.0
ODA,GH,140.0,5.933,-0.983,20030812.0,0.43,76.0,87.0,72.0
ODA,GH,140.0,5.933,-0.983,20030817.0,0.02,77.0,85.0,73.0
ODA,GH,140.0,5.933,-0.983,20030819.0,,77.0,81.0,73.0
ODA,GH,140.0,5.933,-0.983,20030821.0,0.35,76.0,81.0,71.0
ODA,GH,140.0,5.933,-0.983,20030831.0,,77.0,,73.0
ODA,GH,140.0,5.933,-0.983,20030905.0,,76.0,86.0,73.0
ODA,GH,140.0,5.933,-0.983,20030911.0,,80.0,88.0,73.0
ODA,GH,140.0,5.933,-0.983,20030916.0,0.03,79.0,87.0,73.0
ODA,GH,140.0,5.933,-0.983,20030919.0,,79.0,88.0,
ODA,GH,140.0,5.933,-0.983,20030926.0,0.02,76.0,90.0,71.0
ODA,GH,140.0,5.933,-0.983,20031015.0,2.56,78.0,88.0,66.0
ODA,GH,140.0,5.933,-0.983,20031018.0,1.02,78.0,90.0,70.0
ODA,GH,140.0,5.933,-0.983,20031020.0,0.51,80.0,95.0,72.0
ODA,GH,140.0,5.933,-0.983,20031021.0,0.0,79.0,92.0,74.0
ODA,GH,140.0,5.933,-0.983,20031025.0,,77.0,92.0,68.0
ODA,GH,140.0,5.933,-0.983,20031104.0,0.02,78.0,91.0,71.0
ODA,GH,140.0,5.933,-0.983,20031109.0,,78.0,,73.0
ODA,GH,140.0,5.933,-0.983,20031112.0,0.75,80.0,91.0,72.0
ODA,GH,140.0,5.933,-0.983,20031114.0,,80.0,89.0,
ODA,GH,140.0,5.933,-0.983,20031127.0,0.0,81.0,92.0,71.0
ODA,GH,140.0,5.933,-0.983,20031202.0,0.0,78.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,20031212.0,0.0,79.0,88.0,72.0
ODA,GH,140.0,5.933,-0.983,20031214.0,0.63,83.0,88.0,70.0
ODA,GH,140.0,5.933,-0.983,20031218.0,,84.0,90.0,
ODA,GH,140.0,5.933,-0.983,20031222.0,0.0,80.0,87.0,74.0
ODA,GH,140.0,5.933,-0.983,20031230.0,,78.0,87.0,63.0
ODA,GH,140.0,5.933,-0.983,20040101.0,0.0,77.0,89.0,67.0
ODA,GH,140.0,5.933,-0.983,20040102.0,,82.0,88.0,
ODA,GH,140.0,5.933,-0.983,20040131.0,0.0,81.0,92.0,74.0
ODA,GH,140.0,5.933,-0.983,20040206.0,,84.0,92.0,
ODA,GH,140.0,5.933,-0.983,20040207.0,0.0,78.0,92.0,67.0
ODA,GH,140.0,5.933,-0.983,20040209.0,,83.0,92.0,68.0
ODA,GH,140.0,5.933,-0.983,20040227.0,0.71,76.0,95.0,71.0
ODA,GH,140.0,5.933,-0.983,20040228.0,0.08,75.0,95.0,73.0
ODA,GH,140.0,5.933,-0.983,20040301.0,0.0,78.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,20040302.0,,80.0,91.0,72.0
ODA,GH,140.0,5.933,-0.983,20040303.0,,80.0,95.0,72.0
ODA,GH,140.0,5.933,-0.983,20040306.0,0.0,80.0,93.0,68.0
ODA,GH,140.0,5.933,-0.983,20040309.0,0.0,84.0,95.0,71.0
ODA,GH,140.0,5.933,-0.983,20040311.0,0.0,84.0,94.0,74.0
ODA,GH,140.0,5.933,-0.983,20040313.0,,82.0,95.0,
ODA,GH,140.0,5.933,-0.983,20040316.0,1.57,79.0,,69.0
ODA,GH,140.0,5.933,-0.983,20040318.0,0.0,83.0,94.0,76.0
ODA,GH,140.0,5.933,-0.983,20040319.0,0.0,83.0,94.0,77.0
ODA,GH,140.0,5.933,-0.983,20040322.0,,83.0,94.0,74.0
ODA,GH,140.0,5.933,-0.983,20040324.0,0.63,81.0,93.0,71.0
ODA,GH,140.0,5.933,-0.983,20040331.0,0.0,82.0,93.0,73.0
ODA,GH,140.0,5.933,-0.983,20040405.0,,80.0,94.0,75.0
ODA,GH,140.0,5.933,-0.983,20040501.0,0.0,83.0,92.0,72.0
ODA,GH,140.0,5.933,-0.983,20040504.0,0.0,82.0,92.0,75.0
ODA,GH,140.0,5.933,-0.983,20040507.0,0.83,81.0,92.0,73.0
ODA,GH,140.0,5.933,-0.983,20040515.0,0.43,79.0,88.0,74.0
ODA,GH,140.0,5.933,-0.983,20040529.0,0.0,79.0,90.0,72.0
ODA,GH,140.0,5.933,-0.983,20040617.0,0.0,78.0,87.0,74.0
ODA,GH,140.0,5.933,-0.983,20040628.0,0.0,78.0,85.0,73.0
ODA,GH,140.0,5.933,-0.983,20040629.0,,77.0,84.0,73.0
ODA,GH,140.0,5.933,-0.983,20040713.0,0.0,79.0,89.0,71.0
ODA,GH,140.0,5.933,-0.983,20040718.0,0.03,77.0,83.0,72.0
ODA,GH,140.0,5.933,-0.983,20040801.0,0.08,79.0,84.0,72.0
ODA,GH,140.0,5.933,-0.983,20040803.0,0.0,79.0,86.0,73.0
ODA,GH,140.0,5.933,-0.983,20040814.0,0.04,78.0,83.0,72.0
ODA,GH,140.0,5.933,-0.983,20040821.0,0.0,78.0,85.0,73.0
ODA,GH,140.0,5.933,-0.983,20040822.0,,78.0,82.0,73.0
ODA,GH,140.0,5.933,-0.983,20040825.0,0.0,78.0,87.0,73.0
ODA,GH,140.0,5.933,-0.983,20040826.0,,76.0,81.0,73.0
ODA,GH,140.0,5.933,-0.983,20040903.0,,78.0,87.0,
ODA,GH,140.0,5.933,-0.983,20040907.0,0.04,78.0,88.0,73.0
ODA,GH,140.0,5.933,-0.983,20040909.0,0.51,78.0,86.0,72.0
ODA,GH,140.0,5.933,-0.983,20040915.0,0.63,82.0,90.0,71.0
ODA,GH,140.0,5.933,-0.983,20040917.0,0.08,79.0,90.0,72.0
ODA,GH,140.0,5.933,-0.983,20040928.0,,82.0,90.0,74.0
ODA,GH,140.0,5.933,-0.983,20040929.0,,80.0,90.0,
ODA,GH,140.0,5.933,-0.983,20041005.0,3.86,78.0,87.0,65.0
ODA,GH,140.0,5.933,-0.983,20041006.0,0.16,78.0,89.0,73.0
ODA,GH,140.0,5.933,-0.983,20041011.0,0.91,78.0,88.0,72.0
